x_pos,y_pos,x_vel,y_vel,angle,angular_vel,action,next_x_pos,next_y_pos,next_x_vel,next_y_vel,next_angle,next_angular_vel,reward,done
-0.079489805,-0.0006283069,-4.6056884e-06,3.9287898e-10,-0.005451248,1.3774104e-06,0,-0.079489805,-0.0006283069,-3.5066355e-06,6.872639e-10,-0.005451231,1.0528228e-06,0.00011162824597477083,False
-0.079489805,-0.0006283069,-3.5066355e-06,6.872639e-10,-0.005451231,1.0528228e-06,1,-0.07952175,-0.0006269479,-0.003220581,5.4435866e-05,-0.005428798,0.00043598274,-0.35270378732368424,False
-0.07952175,-0.0006269479,-0.003220581,5.4435866e-05,-0.005428798,0.00043598274,0,-0.07951422,-0.00062687637,0.00076656067,2.362806e-06,-0.0054403553,-0.00022464334,0.2450453708772269,False
-0.07951422,-0.00062687637,0.00076656067,2.362806e-06,-0.0054403553,-0.00022464334,2,-0.07964458,-8.163691e-05,-0.012363904,0.02423063,-0.0061096004,-0.013384606,-3.0233367160622135,False
-0.07964458,-8.163691e-05,-0.012363904,0.02423063,-0.0061096004,-0.013384606,0,-0.07976465,-0.000110640525,-0.012233458,-0.0012880582,-0.0058837878,0.004516099,-8.499262281440616,False
-0.07976465,-0.000110640525,-0.012233458,-0.0012880582,-0.0058837878,0.004516099,1,-0.07995777,-0.00066607236,-0.023691785,-0.024675004,-0.0015589055,0.08649775,-1.8077403345392493,False
-0.07995777,-0.00066607236,-0.023691785,-0.024675004,-0.0015589055,0.08649775,1,-0.080179885,-0.0008085513,-0.023337748,-0.0063325404,-0.00045286017,0.022117252,11.060854658330383,False
-0.080179885,-0.0008085513,-0.023337748,-0.0063325404,-0.00045286017,0.022117252,0,-0.08034315,-0.00080669165,-0.01632506,8.327451e-05,-0.0004546387,-3.7924543e-05,0.7691341819780106,False
-0.08034315,-0.00080669165,-0.01632506,8.327451e-05,-0.0004546387,-3.7924543e-05,0,-0.08044996,-0.0008056903,-0.010676449,4.3631982e-05,-0.0004555255,-1.9861118e-05,0.5541052559520896,False
-0.08044996,-0.0008056903,-0.010676449,4.3631982e-05,-0.0004555255,-1.9861118e-05,0,-0.08050022,-0.0008056903,-0.005028938,3.7874788e-08,-0.0004554295,-3.3487765e-08,0.5597439714343757,False
-0.08050022,-0.0008056903,-0.005028938,3.7874788e-08,-0.0004554295,-3.3487765e-08,0,-0.080498315,-0.0008056903,0.00020210324,6.1642126e-08,-0.00045835532,-5.8621023e-05,0.48258162976611096,False
-0.080498315,-0.0008056903,0.00020210324,6.1642126e-08,-0.00045835532,-5.8621023e-05,0,-0.080480956,-0.00080561877,0.0017744988,3.161446e-06,-0.0004847659,-0.0005149814,-0.15814522315125323,False
-0.080480956,-0.00080561877,0.0017744988,3.161446e-06,-0.0004847659,-0.0005149814,2,-0.08060236,5.161524e-05,-0.011453803,0.0380987,-0.0011549415,-0.013403838,-4.17962310959575,False
-0.08060236,5.161524e-05,-0.011453803,0.0380987,-0.0011549415,-0.013403838,0,-0.080723666,0.00030885695,-0.011453802,0.011431996,-0.0018251268,-0.01340382,-17.7191607023561,False
-0.080723666,0.00030885695,-0.011453802,0.011431996,-0.0018251268,-0.01340382,0,-0.080844976,-3.3893586e-05,-0.011453802,-0.015234707,-0.002495324,-0.013403831,-0.3668270137083347,False
-0.080844976,-3.3893586e-05,-0.011453802,-0.015234707,-0.002495324,-0.013403831,0,-0.08096628,-0.0009766364,-0.011453802,-0.04190141,-0.00316552,-0.013403838,-2.5175992972597108,False
-0.08096628,-0.0009766364,-0.011453802,-0.04190141,-0.00316552,-0.013403838,0,-0.08104496,-0.0012679243,-0.0073950836,-0.012957944,-0.0036010072,-0.008679466,22.800083642108603,False
-0.08104496,-0.0012679243,-0.0073950836,-0.012957944,-0.0036010072,-0.008679466,1,-0.08112526,-0.0010286355,-0.010824564,0.010645107,-0.0008351604,0.055335242,0.21266998993256017,False
-0.08112526,-0.0010286355,-0.010824564,0.010645107,-0.0008351604,0.055335242,0,-0.08119764,-0.0010230565,-0.0072411797,0.00024764764,-0.0008410728,-0.000111998444,0.785824729977886,False
-0.08119764,-0.0010230565,-0.0072411797,0.00024764764,-0.0008410728,-0.000111998444,0,-0.081214145,-0.0010247016,-0.0016535723,-7.3502044e-05,-0.00083955924,3.32738e-05,0.5575203746615554,False
-0.081214145,-0.0010247016,-0.0016535723,-7.3502044e-05,-0.00083955924,3.32738e-05,0,-0.08120165,-0.0010247731,0.0012807037,-2.0906105e-06,-0.0008587729,-0.00037107387,0.03677773564244724,False
-0.08120165,-0.0010247731,0.0012807037,-2.0906105e-06,-0.0008587729,-0.00037107387,0,-0.0811882,-0.0010247731,0.0013703995,1.1759762e-06,-0.00087932276,-0.00039730602,-0.009679869695883525,False
-0.0811882,-0.0010247731,0.0013703995,1.1759762e-06,-0.00087932276,-0.00039730602,0,-0.08118353,-0.0010247731,0.0004743717,2.6723603e-07,-0.0008865041,-0.00013750454,0.08935194800375967,False
-0.08118353,-0.0010247731,0.0004743717,2.6723603e-07,-0.0008865041,-0.00013750454,0,-0.081184864,-0.0010247731,-0.0001370191,-6.8019354e-08,-0.000884567,3.970082e-05,0.033795472876541055,False
-0.081184864,-0.0010247731,-0.0001370191,-6.8019354e-08,-0.000884567,3.970082e-05,1,-0.08124199,-0.0010237717,-0.005713999,4.6092333e-05,-0.0008847597,-2.0860093e-06,-0.593446632923716,False
-0.08124199,-0.0010237717,-0.005713999,4.6092333e-05,-0.0008847597,-2.0860093e-06,0,-0.08124266,-0.0010238433,-6.767635e-05,-3.5329622e-06,-0.00088474975,1.5900694e-06,0.5645757824637734,False
-0.08124266,-0.0010238433,-6.767635e-05,-3.5329622e-06,-0.00088474975,1.5900694e-06,0,-0.081225015,-0.0010238433,0.0018162485,6.0936e-07,-0.00091184006,-0.00052611635,-0.17579288530020598,False
-0.081225015,-0.0010238433,0.0018162485,6.0936e-07,-0.00091184006,-0.00052611635,0,-0.08121319,-0.0010238433,0.0012023419,6.588314e-07,-0.00092978106,-0.00034828222,0.06077902458394213,False
-0.08121319,-0.0010238433,0.0012023419,6.588314e-07,-0.00092978106,-0.00034828222,0,-0.081211284,-0.0010238433,0.00019120726,1.0806343e-07,-0.0009326926,-5.5375403e-05,0.10101303558759867,False
-0.081211284,-0.0010238433,0.00019120726,1.0806343e-07,-0.0009326926,-5.5375403e-05,0,-0.08121395,-0.0010238433,-0.0002664285,-1.4381989e-07,-0.00092877424,7.716258e-05,-0.007397295541041515,False
-0.08121395,-0.0010238433,-0.0002664285,-1.4381989e-07,-0.00092877424,7.716258e-05,0,-0.08121624,-0.0010238433,-0.00023528871,-1.2699336e-07,-0.0009253052,6.813382e-05,0.0032320222953057254,False
-0.08121624,-0.0010238433,-0.00023528871,-1.2699336e-07,-0.0009253052,6.813382e-05,0,-0.08121691,-0.0010238433,-6.635263e-05,-3.6447933e-08,-0.00092433486,1.9220446e-05,0.01692389037924258,False
-0.08121691,-0.0010238433,-6.635263e-05,-3.6447933e-08,-0.00092433486,1.9220446e-05,0,-0.08121662,-0.0010238433,3.3322143e-05,1.6026544e-08,-0.00092484156,-9.642833e-06,0.0032809875280079837,False
-0.08121662,-0.0010238433,3.3322143e-05,1.6026544e-08,-0.00092484156,-9.642833e-06,0,-0.08121614,-0.0010238433,4.3208078e-05,2.2959284e-08,-0.00092551834,-1.250614e-05,-0.0010085917278406242,False
-0.08121614,-0.0010238433,4.3208078e-05,2.2959284e-08,-0.00092551834,-1.250614e-05,2,-0.08118029,-0.0010197663,0.0035846592,0.00018149833,-0.0009232925,4.3271073e-05,-0.6507910407550412,False
-0.08118029,-0.0010197663,0.0035846592,0.00018149833,-0.0009232925,4.3271073e-05,0,-0.08116903,-0.0010238433,0.0011540982,-0.00018355271,-0.00093949976,-0.0003143361,0.24156412925625403,False
-0.08116903,-0.0010238433,0.0011540982,-0.00018355271,-0.00093949976,-0.0003143361,0,-0.08117314,-0.0010239148,-0.00041708234,-4.062924e-06,-0.0009332678,0.00012115015,0.07536319847554118,False
-0.08117314,-0.0010239148,-0.00041708234,-4.062924e-06,-0.0009332678,0.00012115015,0,-0.08117952,-0.0010239148,-0.0006460906,8.723486e-07,-0.000923669,0.00018694515,-0.022577938044587853,False
-0.08117952,-0.0010239148,-0.0006460906,8.723486e-07,-0.000923669,0.00018694515,0,-0.08118238,-0.0010239148,-0.0002843735,-1.1211141e-07,-0.00091943477,8.234103e-05,0.036309112602769034,False
-0.08118238,-0.0010239148,-0.0002843735,-1.1211141e-07,-0.00091943477,8.234103e-05,0,-0.0811821,-0.0010239148,2.5125255e-05,4.976281e-09,-0.0009198047,-7.2799185e-06,0.025916444023019736,False
-0.0811821,-0.0010239148,2.5125255e-05,4.976281e-09,-0.0009198047,-7.2799185e-06,0,-0.08118105,-0.0010239148,0.00010873152,6.013012e-08,-0.0009214269,-3.1483858e-05,-0.008417956475719635,False
-0.08118105,-0.0010239148,0.00010873152,6.013012e-08,-0.0009214269,-3.1483858e-05,0,-0.08118038,-0.0010239148,6.249882e-05,3.0259375e-08,-0.0009223571,-1.807956e-05,0.00459700675949648,False
-0.08118038,-0.0010239148,6.249882e-05,3.0259375e-08,-0.0009223571,-1.807956e-05,0,-0.08118029,-0.0010239148,5.2883543e-06,2.6735354e-09,-0.0009224558,-1.5429581e-06,0.005720710884952851,False
-0.08118029,-0.0010239148,5.2883543e-06,2.6735354e-09,-0.0009224558,-1.5429581e-06,0,-0.081180476,-0.0010239148,-1.6872968e-05,-9.248411e-09,-0.00092220673,4.8812967e-06,-0.0011526264065331304,False
-0.081180476,-0.0010239148,-1.6872968e-05,-9.248411e-09,-0.00092220673,4.8812967e-06,2,-0.08109827,-0.00027303933,0.007840801,0.033372622,-0.00054481084,0.007547657,-3.679886275331522,False
-0.08109827,-0.00027303933,0.007840801,0.033372622,-0.00054481084,0.007547657,0,-0.08101606,-0.00012212039,0.007840801,0.006705944,-0.0001674238,0.0075476705,-17.55760593252097,False
-0.08101606,-0.00012212039,0.007840801,0.006705944,-0.0001674238,0.0075476705,0,-0.080933854,-0.00057122944,0.0078408,-0.019960733,0.00020996298,0.0075476775,-1.1090389417781186,False
-0.080933854,-0.00057122944,0.0078408,-0.019960733,0.00020996298,0.0075476775,0,-0.08090849,-0.00057866814,0.0025907827,-0.00033143963,0.00017351193,-0.0007078193,21.889535752346532,False
-0.08090849,-0.00057866814,0.0025907827,-0.00033143963,0.00017351193,-0.0007078193,0,-0.080916785,-0.0005755925,-0.00085341523,0.00013749521,0.00018535361,0.00022997618,0.17273605068524844,False
-0.080916785,-0.0005755925,-0.00085341523,0.00013749521,0.00018535361,0.00022997618,0,-0.08093071,-0.000575521,-0.0014082536,2.6934072e-06,0.00020613025,0.0004039964,-0.05785352228053675,False
-0.08093071,-0.000575521,-0.0014082536,2.6934072e-06,0.00020613025,0.0004039964,0,-0.080937006,-0.0005755925,-0.00064329425,-1.6338746e-06,0.00021562721,0.000184856,0.07491682015433909,False
-0.080937006,-0.0005755925,-0.00064329425,-1.6338746e-06,0.00021562721,0.000184856,0,-0.080936626,-0.0005755925,3.9855095e-05,2.9919722e-09,0.00021504659,-1.1441102e-05,0.060440332040045064,False
-0.080936626,-0.0005755925,3.9855095e-05,2.9919722e-09,0.00021504659,-1.1441102e-05,0,-0.08093433,-0.0005755925,0.00023691452,2.734465e-07,0.00021155225,-6.803836e-05,-0.01912764828593083,False
-0.08093433,-0.0005755925,0.00023691452,2.734465e-07,0.00021155225,-6.803836e-05,0,-0.0809329,-0.0005755925,0.00014220891,1.6249142e-07,0.00020944976,-4.081407e-05,0.009823864062340704,False
-0.0809329,-0.0005755925,0.00014220891,1.6249142e-07,0.00020944976,-4.081407e-05,1,-0.08097343,-0.00057344674,-0.0040933704,8.9796566e-05,0.0002375246,0.0005449903,-0.43207357790118794,False
-0.08097343,-0.00057344674,-0.0040933704,8.9796566e-05,0.0002375246,0.0005449903,0,-0.08096762,-0.00057344674,0.00059403566,7.861302e-07,0.00022875097,-0.00017067319,0.3514909730228659,False
-0.08096762,-0.00057344674,0.00059403566,7.861302e-07,0.00022875097,-0.00017067319,0,-0.08095064,-0.00057344674,0.0017317703,1.2946533e-06,0.0002031703,-0.0004974481,-0.10951789441186399,False
-0.08095064,-0.00057344674,0.0017317703,1.2946533e-06,0.0002031703,-0.0004974481,0,-0.080941394,-0.00057344674,0.00094031205,1.0496394e-06,0.00018929396,-0.00027015008,0.08145848761447638,False
-0.080941394,-0.00057344674,0.00094031205,1.0496394e-06,0.00018929396,-0.00027015008,0,-0.08094092,-0.00057344674,4.8796846e-05,5.8767835e-08,0.0001885682,-1.4025236e-05,0.08927183633836933,False
-0.08094092,-0.00057344674,4.8796846e-05,5.8767835e-08,0.0001885682,-1.4025236e-05,0,-0.08094368,-0.00057344674,-0.0002761362,-3.0757664e-07,0.00019264613,7.933803e-05,-0.023418301382115203,False
-0.08094368,-0.00057344674,-0.0002761362,-3.0757664e-07,0.00019264613,7.933803e-05,0,-0.08094559,-0.00057344674,-0.00019696138,-2.1810908e-07,0.00019555833,5.6581466e-05,0.0074355376444774635,False
-0.08094559,-0.00057344674,-0.00019696138,-2.1810908e-07,0.00019555833,5.6581466e-05,0,-0.08094597,-0.00057344674,-3.860174e-05,-4.235365e-08,0.00019612693,1.109045e-05,0.01574096817044257,False
-0.08094597,-0.00057344674,-3.860174e-05,-4.235365e-08,0.00019612693,1.109045e-05,0,-0.08094559,-0.00057344674,3.9241197e-05,4.45997e-08,0.00019555548,-1.1263967e-05,3.1345112388336815e-05,False
-0.08094559,-0.00057344674,3.9241197e-05,4.45997e-08,0.00019555548,-1.1263967e-05,0,-0.08094521,-0.00057344674,3.836605e-05,4.265355e-08,0.00019499124,-1.1017648e-05,0.00018208441112932405,False
-0.08094521,-0.00057344674,3.836605e-05,4.265355e-08,0.00019499124,-1.1017648e-05,0,-0.08094511,-0.00057344674,1.2285827e-05,1.3453973e-08,0.00019481042,-3.5354637e-06,0.002635642826010809,False
-0.08094511,-0.00057344674,1.2285827e-05,1.3453973e-08,0.00019481042,-3.5354637e-06,0,-0.08094511,-0.00057344674,-4.523663e-06,-4.9061044e-09,0.00019487983,1.3314777e-06,0.000769275609352249,False
-0.08094511,-0.00057344674,-4.523663e-06,-4.9061044e-09,0.00019487983,1.3314777e-06,0,-0.08094521,-0.00057344674,-6.9922403e-06,-7.0321677e-09,0.00019497778,2.0106415e-06,-0.00026618922962740044,False
-0.08094521,-0.00057344674,-6.9922403e-06,-7.0321677e-09,0.00019497778,2.0106415e-06,0,-0.08094521,-0.00057344674,-3.1058614e-06,-3.4668417e-09,0.0001950253,9.2782e-07,0.00038388539547717926,False
-0.08094521,-0.00057344674,-3.1058614e-06,-3.4668417e-09,0.0001950253,9.2782e-07,0,-0.08094521,-0.00057344674,2.575003e-07,-8.425127e-11,0.00019501713,-6.975611e-08,0.0002856541288824843,False
-0.08094521,-0.00057344674,2.575003e-07,-8.425127e-11,0.00019501713,-6.975611e-08,0,-0.08094521,-0.00057344674,1.1947502e-06,1.691853e-09,0.00019499699,-3.0961917e-07,-9.17111312386254e-05,False
-0.08094521,-0.00057344674,1.1947502e-06,1.691853e-09,0.00019499699,-3.0961917e-07,0,-0.08094521,-0.00057344674,7.0511544e-07,-2.7223437e-10,0.00019499104,-1.8977902e-07,4.955876732459785e-05,False
-0.08094521,-0.00057344674,7.0511544e-07,-2.7223437e-10,0.00019499104,-1.8977902e-07,0,-0.08094521,-0.00057344674,8.259194e-08,1.0057282e-11,0.0001949911,-8.443685e-08,6.224653710518169e-05,False
-0.08094521,-0.00057344674,8.259194e-08,1.0057282e-11,0.0001949911,-8.443685e-08,0,-0.08094521,-0.00057344674,-1.7228479e-07,-1.1648815e-09,0.00019499975,7.33728e-08,-9.835517678524752e-06,False
-0.08094521,-0.00057344674,-1.7228479e-07,-1.1648815e-09,0.00019499975,7.33728e-08,0,-0.08094521,-0.00057344674,-1.4241121e-07,-2.8315003e-10,0.0001950086,7.745683e-08,2.1029662047311604e-06,False
-0.08094521,-0.00057344674,-1.4241121e-07,-2.8315003e-10,0.0001950086,7.745683e-08,1,-0.08097086,-0.0005735183,-0.002624827,-2.210922e-06,0.0002337706,0.0007540215,-0.29891012811693574,False
-0.08097086,-0.0005735183,-0.002624827,-2.210922e-06,0.0002337706,0.0007540215,0,-0.08096199,-0.0005735183,0.00090459513,3.0432992e-07,0.00022040836,-0.00025981694,0.1742464024281425,False
-0.08096199,-0.0005735183,0.00090459513,3.0432992e-07,0.00022040836,-0.00025981694,0,-0.08094768,-0.00057344674,0.001452951,1.6261275e-06,0.00019894929,-0.0004174178,-0.05125923673259436,False
-0.08094768,-0.00057344674,0.001452951,1.6261275e-06,0.00019894929,-0.0004174178,0,-0.0809412,-0.00057344674,0.000655813,7.449084e-07,0.00018925859,-0.00018842032,0.08133139559922498,False
-0.0809412,-0.00057344674,0.000655813,7.449084e-07,0.00018925859,-0.00018842032,2,-0.08099337,-0.00034721137,-0.0049289363,0.010056007,-9.0440415e-05,-0.0055939974,-1.3495251064055893,False
-0.08099337,-0.00034721137,-0.0049289363,0.010056007,-9.0440415e-05,-0.0055939974,0,-0.0810565,-0.00064658164,-0.0039706547,-0.013305844,-0.002414142,-0.046473853,-10.507532659412929,False
-0.0810565,-0.00064658164,-0.0039706547,-0.013305844,-0.002414142,-0.046473853,0,-0.081063464,-0.0006525183,-0.0007079322,-0.00026452894,-0.0024022623,0.00023189373,11.313479105513734,False
-0.081063464,-0.0006525183,-0.0007079322,-0.00026452894,-0.0024022623,0.00023189373,0,-0.08105745,-0.000650444,0.0006065203,9.224322e-05,-0.0024117243,-0.00018432768,0.013880841292543522,False
-0.08105745,-0.000650444,0.0006065203,9.224322e-05,-0.0024117243,-0.00018432768,0,-0.08105125,-0.00065037253,0.0006285574,3.0122808e-06,-0.0024210454,-0.00018117685,-0.0018191845824109265,False
-0.08105125,-0.00065037253,0.0006285574,3.0122808e-06,-0.0024210454,-0.00018117685,1,-0.08107786,-0.000650301,-0.0027139876,2.6333223e-06,-0.0023809122,0.0007806362,-0.23718971137877595,False
-0.08107786,-0.000650301,-0.0027139876,2.6333223e-06,-0.0023809122,0.0007806362,0,-0.081068516,-0.00065037253,0.0009450136,-2.8548538e-06,-0.0023948804,-0.00027162296,0.1764347918946214,False
-0.081068516,-0.00065037253,0.0009450136,-2.8548538e-06,-0.0023948804,-0.00027162296,0,-0.08105383,-0.00065037253,0.0015065317,-3.3883893e-07,-0.0024171486,-0.00043343529,-0.05690958986658856,False
-0.08105383,-0.00065037253,0.0015065317,-3.3883893e-07,-0.0024171486,-0.00043343529,0,-0.081047155,-0.00065037253,0.0006767353,-1.1161755e-07,-0.002427165,-0.00019469998,0.08264555598340984,False
-0.081047155,-0.00065037253,0.0006767353,-1.1161755e-07,-0.002427165,-0.00019469998,0,-0.08104763,-0.00065037253,-5.0063478e-05,1.2175542e-08,-0.0024264387,1.4425527e-05,0.06269212111625855,False
-0.08104763,-0.00065037253,-5.0063478e-05,1.2175542e-08,-0.0024264387,1.4425527e-05,0,-0.08105011,-0.00065037253,-0.00025420432,5.1601425e-08,-0.0024226708,7.3135314e-05,-0.020285243477637493,False
-0.08105011,-0.00065037253,-0.00025420432,5.1601425e-08,-0.0024226708,7.3135314e-05,0,-0.08105163,-0.00065037253,-0.00014998259,3.2329506e-08,-0.0024204378,4.3144257e-05,0.010492899886033413,False
-0.08105163,-0.00065037253,-0.00014998259,3.2329506e-08,-0.0024204378,4.3144257e-05,3,-0.08101158,-0.00064879894,0.004027184,7.002335e-05,-0.0024394507,-0.0003787469,-0.4156757537418361,False
-0.08101158,-0.00064879894,0.004027184,7.002335e-05,-0.0024394507,-0.0003787469,0,-0.081017494,-0.00064879894,-0.00060486485,-1.1230657e-06,-0.0024305047,0.00017417475,0.34259603806603955,False
-0.081017494,-0.00064879894,-0.00060486485,-1.1230657e-06,-0.0024305047,0.00017417475,0,-0.08103418,-0.00064879894,-0.0017178546,-1.8707894e-07,-0.0024050956,0.000494365,-0.11042684940472647,False
-0.08103418,-0.00064879894,-0.0017178546,-1.8707894e-07,-0.0024050956,0.000494365,0,-0.08104334,-0.00064879894,-0.0009263592,1.7556377e-07,-0.002391403,0.00026653253,0.07960330304753782,False
-0.08104334,-0.00064879894,-0.0009263592,1.7556377e-07,-0.002391403,0.00026653253,0,-0.08104382,-0.00064879894,-4.415328e-05,1.535206e-08,-0.0023907367,1.269155e-05,0.08823954588998717,False
-0.08104382,-0.00064879894,-4.415328e-05,1.535206e-08,-0.0023907367,1.269155e-05,0,-0.08104105,-0.00064879894,0.00027422683,-4.9660837e-08,-0.0023947917,-7.8900404e-05,-0.023136297263654626,False
-0.08104105,-0.00064879894,0.00027422683,-4.9660837e-08,-0.0023947917,-7.8900404e-05,0,-0.081039235,-0.00064879894,0.00019392112,-3.7498435e-08,-0.0023976539,-5.5795295e-05,0.00792554589801675,False
-0.081039235,-0.00064879894,0.00019392112,-3.7498435e-08,-0.0023976539,-5.5795295e-05,0,-0.081038855,-0.00064879894,3.71819e-05,-6.851671e-09,-0.0023982096,-1.0719469e-05,0.01565649081848619,False
-0.081038855,-0.00064879894,3.71819e-05,-6.851671e-09,-0.0023982096,-1.0719469e-05,0,-0.081039235,-0.00064879894,-3.9119728e-05,7.369249e-09,-0.002397632,1.124693e-05,-0.0001741630901772595,False
-0.081039235,-0.00064879894,-3.9119728e-05,7.369249e-09,-0.002397632,1.124693e-05,0,-0.08103962,-0.00064879894,-3.776859e-05,6.4300973e-09,-0.0023970788,1.0864669e-05,0.00015228848519655003,False
-0.08103962,-0.00064879894,-3.776859e-05,6.4300973e-09,-0.0023970788,1.0864669e-05,0,-0.08103971,-0.00064879894,-1.1919018e-05,3.0750396e-09,-0.0023969132,3.425408e-06,0.002591975092030907,False
-0.08103971,-0.00064879894,-1.1919018e-05,3.0750396e-09,-0.0023969132,3.425408e-06,1,-0.081093505,-0.0006479406,-0.00537522,3.9179908e-05,-0.0023972888,-7.237416e-06,-0.5717597854381296,False
-0.081093505,-0.0006479406,-0.00537522,3.9179908e-05,-0.0023972888,-7.237416e-06,0,-0.08109264,-0.0006480837,8.756485e-05,-4.8095812e-06,-0.0023985605,-2.4688416e-05,0.5287251254034793,False
-0.08109264,-0.0006480837,8.756485e-05,-4.8095812e-06,-0.0023985605,-2.4688416e-05,0,-0.08107491,-0.0006480837,0.0018197692,-6.482311e-07,-0.0024254713,-0.00052358396,-0.1741245413235113,False
-0.08107491,-0.0006480837,0.0018197692,-6.482311e-07,-0.0024254713,-0.00052358396,2,-0.08097172,-0.00061081885,0.010022396,0.0016574839,-0.0021371325,0.0057665934,-1.0946944996840895,False
-0.08097172,-0.00061081885,0.010022396,0.0016574839,-0.0021371325,0.0057665934,0,-0.08092384,-0.00061460974,0.004790271,-0.0001673997,-0.002139251,-4.0902894e-05,0.541105774612495,False
-0.08092384,-0.00061460974,0.004790271,-0.0001673997,-0.002139251,-4.0902894e-05,3,-0.08082447,-0.00061489583,0.009933455,-1.3914818e-05,-0.002139432,-3.3465665e-06,-0.5341082988609311,False
-0.08082447,-0.00061489583,0.009933455,-1.3914818e-05,-0.002139432,-3.3465665e-06,0,-0.08078174,-0.00061489583,0.0042733094,1.3971854e-06,-0.0021394093,3.4290957e-07,0.5702901204256978,False
-0.08078174,-0.00061489583,0.0042733094,1.3971854e-06,-0.0021394093,3.4290957e-07,0,-0.080786325,-0.00061489583,-0.0004549962,1.3002179e-07,-0.0021326784,0.00013079148,0.3820466965141964,False
-0.080786325,-0.00061489583,-0.0004549962,1.3002179e-07,-0.0021326784,0.00013079148,0,-0.08080282,-0.00061489583,-0.0017000003,5.2993226e-08,-0.0021075543,0.00048873643,-0.12363780922416368,False
-0.08080282,-0.00061489583,-0.0017000003,5.2993226e-08,-0.0021075543,0.00048873643,0,-0.08081226,-0.00061489583,-0.0009643495,3.3918454e-08,-0.0020933105,0.0002772585,0.07404535484790387,False
-0.08081226,-0.00061489583,-0.0009643495,3.3918454e-08,-0.0020933105,0.0002772585,0,-0.08081303,-0.00061489583,-7.490719e-05,1.0466769e-09,-0.0020922103,2.1537344e-05,0.08897795277606413,False
-0.08081303,-0.00061489583,-7.490719e-05,1.0466769e-09,-0.0020922103,2.1537344e-05,0,-0.08081045,-0.00061489583,0.00026671024,-7.907844e-09,-0.0020961463,-7.667539e-05,-0.019316419391056883,False
-0.08081045,-0.00061489583,0.00026671024,-7.907844e-09,-0.0020961463,-7.667539e-05,0,-0.080808446,-0.00061489583,0.0001991969,-4.8193516e-09,-0.0020990928,-5.7271856e-05,0.00665695060155258,False
-0.080808446,-0.00061489583,0.0001991969,-4.8193516e-09,-0.0020990928,-5.7271856e-05,0,-0.08080797,-0.00061489583,4.3121596e-05,-1.5192806e-09,-0.0020997445,-1.2400856e-05,0.015590044282063786,False
-0.08080797,-0.00061489583,4.3121596e-05,-1.5192806e-09,-0.0020997445,-1.2400856e-05,0,-0.08080836,-0.00061489583,-3.6983125e-05,1.4489843e-09,-0.0020992039,1.0642286e-05,0.0006297643395196673,False
-0.08080836,-0.00061489583,-3.6983125e-05,1.4489843e-09,-0.0020992039,1.0642286e-05,0,-0.08080874,-0.00061489583,-3.8337814e-05,1.2703064e-09,-0.002098636,1.1027781e-05,-0.00011682749115493607,False
-0.08080874,-0.00061489583,-3.8337814e-05,1.2703064e-09,-0.002098636,1.1027781e-05,0,-0.08080883,-0.00061489583,-1.2998721e-05,7.5701984e-10,-0.0020984518,3.7306284e-06,0.0025427898648988645,False
-0.08080883,-0.00061489583,-1.2998721e-05,7.5701984e-10,-0.0020984518,3.7306284e-06,0,-0.08080883,-0.00061489583,4.0445893e-06,-1.9363142e-10,-0.0020985177,-1.2049229e-06,0.0008888240353499555,False
-0.08080883,-0.00061489583,4.0445893e-06,-1.9363142e-10,-0.0020985177,-1.2049229e-06,0,-0.08080874,-0.00061489583,6.9063913e-06,-7.595541e-10,-0.0020986192,-1.9987679e-06,-0.0002867951367431232,False
-0.08080874,-0.00061489583,6.9063913e-06,-7.595541e-10,-0.0020986192,-1.9987679e-06,0,-0.08080874,-0.00061489583,3.2035598e-06,-6.237329e-10,-0.0020986649,-9.68322e-07,0.0003657196774984328,False
-0.08080874,-0.00061489583,3.2035598e-06,-6.237329e-10,-0.0020986649,-9.68322e-07,3,-0.08077011,-0.00061332225,0.0038842638,6.948304e-05,-0.0021191726,-0.00040845806,-0.41635546360256614,False
-0.08077011,-0.00061332225,0.0038842638,6.948304e-05,-0.0021191726,-0.00040845806,0,-0.0807765,-0.0006133938,-0.00065026066,-1.8837547e-06,-0.002109545,0.00018715783,0.3237859325332231,False
-0.0807765,-0.0006133938,-0.00065026066,-1.8837547e-06,-0.002109545,0.00018715783,0,-0.080793,-0.0006133938,-0.0017019619,-4.691302e-07,-0.0020843977,0.0004894129,-0.10430492731118868,False
-0.080793,-0.0006133938,-0.0017019619,-4.691302e-07,-0.0020843977,0.0004894129,1,-0.08085604,-0.00061267853,-0.006302995,3.2065123e-05,-0.002084661,-4.698881e-06,-0.49644088671730624,False
-0.08085604,-0.00061267853,-0.006302995,3.2065123e-05,-0.002084661,-4.698881e-06,0,-0.08086252,-0.00061267853,-0.0006527311,9.836554e-07,-0.002084685,-4.389045e-07,0.564383615759473,False
-0.08086252,-0.00061267853,-0.0006527311,9.836554e-07,-0.002084685,-4.389045e-07,0,-0.08084659,-0.00061267853,0.0016397195,-2.3092919e-07,-0.0021089097,-0.0004714447,-0.09952863795347078,False
-0.08084659,-0.00061267853,0.0016397195,-2.3092919e-07,-0.0021089097,-0.0004714447,0,-0.08083391,-0.00061267853,0.0012880336,-4.6748028e-08,-0.0021279429,-0.00037036435,0.034533625042724836,False
